,__name__,container,cpu_architecture,endpoint,instance,job,namespace,block_devices_used,bytes_read,bytes_writes,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,container_cpu_usage_seconds_total,container_memory_working_set_bytes,cpu_cycles,cpu_instr,cpu_time,energy_in_core_joule,energy_in_dram_joule,energy_in_gpu_joule,energy_in_other_joule,energy_in_pkg_joule,energy_in_uncore_joule,name,pod,service,timestamp,node_energy_stat
143,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,405504,8598284,634857,2502656,169732,634857,0,0,6040801935,4267017334,201580,54.574000,124.869000,0.000000,0.000000,179.443000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163544,0
144,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,4096,3671756,181314,1880064,66175,181314,1,0,3329313805,1599929106,199572,39.022000,118.732000,0.000000,0.000000,157.754000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666162989,0
145,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,4096,5035649,326406,5009408,60737,326406,0,0,4418395242,1945126770,165059,39.565000,122.121000,0.000000,0.000000,161.686000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163232,0
146,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,4096,8185890,683308,4116480,217216,683308,0,0,9297133931,8797956480,217729,77.700000,133.186000,0.000000,0.000000,210.886000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163313,0
147,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,4112580,272582,3997696,68165,272582,2,0,3701072461,2155107512,174966,41.125000,118.950000,0.000000,0.000000,160.075000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163871,0
148,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,4130079,569960,8105984,233322,569960,0,0,4455660797,1950700056,161087,45.366000,119.807000,0.000000,0.000000,165.173000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163493,0
149,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,4823342,372454,3133440,62303,372454,1,0,4098140920,2337364539,209876,38.618000,122.026000,0.000000,0.000000,160.644000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163571,0
150,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,5283583,275983,1929216,62035,275983,0,0,4644655718,2276842741,175003,41.105000,121.625000,0.000000,0.000000,162.730000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163922,0
151,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,5319875,209514,1716224,78657,209514,0,0,4991592180,2820999701,183364,44.428000,122.015000,0.000000,0.000000,166.443000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163607,0
152,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,9634443,1213403,2240512,158804,1213403,1,0,8145907408,8316158153,188661,74.174000,132.034000,0.000000,0.000000,206.208000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163880,0
153,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,10086479,907934,2461696,266915,907934,0,0,7419305940,4537080500,189117,45.614000,132.744000,0.000000,0.000000,178.358000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163115,0
154,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,11195616,1520058,1871872,191046,1520058,0,0,8308025944,5124444804,163000,59.538000,128.105000,0.000000,0.000000,187.643000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163904,0
155,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,12629417,1442210,5095424,230828,1442210,0,0,9112340301,4858689989,239879,50.707000,131.972000,0.000000,0.000000,182.679000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163145,0
156,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,6920311,429887,10059776,137471,429887,0,0,5118830136,3296215312,162816,50.315000,125.534000,0.000000,0.000000,175.849000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163556,0
157,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,9316338,740355,1593344,252462,740355,0,0,7561755855,4402023409,187208,51.740000,133.407000,0.000000,0.000000,185.147000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163625,0
158,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,413696,11766527,1425944,3588096,253958,1425944,0,0,8365164066,4924855710,156332,61.741000,132.841000,0.000000,0.000000,194.582000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163955,0
159,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,413696,18831134,5207082,10665984,1584840,5207082,0,0,22751089956,23165333353,163596,166.961000,154.289000,0.000000,0.000000,321.250000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163325,0
160,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,413696,20592190,3083982,6524928,342954,3083982,0,0,13062179567,6411179212,236441,70.127000,131.559000,0.000000,0.000000,201.686000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163415,0
161,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,417792,6379719,448117,8880128,112126,448117,0,0,5155532109,3844237888,168178,53.752000,122.884000,0.000000,0.000000,176.636000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163496,0
162,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,421888,3769113,240102,11431936,88458,240102,1,614400,3713577573,2129823377,203740,42.877000,117.470000,0.000000,0.000000,160.347000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163649,0
163,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,425984,19109551,2827900,3072000,245679,2827900,0,0,11825012704,5945319924,190284,57.916000,129.331000,0.000000,0.000000,187.247000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163535,0
164,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,425984,20876421,3000741,15339520,396202,3000741,0,0,12828004565,6733566450,167046,76.583000,132.495000,0.000000,0.000000,209.078000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163055,0
165,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,430080,19918552,2795476,5279744,221643,2795476,0,0,11714641503,5944026335,200701,55.949000,127.869000,0.000000,0.000000,183.818000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163655,0
166,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,430080,7776550,769578,7524352,247024,769578,0,0,6034660488,3658342575,201005,61.248000,130.693000,0.000000,0.000000,191.941000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163595,0
167,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,434176,19527957,2852316,10838016,225292,2852316,0,0,11700042346,6037924218,181980,51.187000,126.790000,0.000000,0.000000,177.977000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163775,0
168,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,442368,7652308,609306,4435968,182299,609306,0,0,5859725368,4272669620,168096,50.135000,126.904000,0.000000,0.000000,177.039000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163895,0
169,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,3068291,191254,1708032,88867,191254,1,1232896,3014655179,1815681764,145116,40.664000,118.476000,0.000000,0.000000,159.140000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163889,0
170,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,3536861,411720,2375680,112317,411720,2,0,4190863745,2418409851,185767,42.218000,119.723000,0.000000,0.000000,161.941000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163691,0
171,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,3581057,190250,4632576,77695,190250,1,12288,3196598976,1645433118,189930,39.515000,120.094000,0.000000,0.000000,159.609000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163079,0
172,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,3963014,200906,8351744,65395,200906,0,0,3755326789,1606927980,152498,39.065000,120.085000,0.000000,0.000000,159.150000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163937,0
173,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,5375531,358089,3739648,65285,358089,0,0,4414364556,1974473419,163131,40.115000,120.640000,0.000000,0.000000,160.755000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163412,0
174,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,5489318,341084,4575232,58651,341084,0,0,4762020564,2177888746,171865,40.569000,121.378000,0.000000,0.000000,161.947000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163202,0
175,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,5899096,522920,8458240,232879,522920,0,0,4733913411,2663295693,189851,58.804000,124.226000,0.000000,0.000000,183.030000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666162998,0
176,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,6249312,651338,5685248,241782,651338,0,0,5439123198,2605617380,170074,46.966000,124.026000,0.000000,0.000000,170.992000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163688,0
177,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,45056,6547405,666028,3088384,288171,666028,0,0,5280063769,2164571577,161868,43.686000,128.640000,0.000000,0.000000,172.326000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163223,0
178,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,450560,10862401,1299342,9515008,153301,1299342,0,0,7963247396,4356241901,143804,55.857000,128.298000,0.000000,0.000000,184.155000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163526,0
179,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,454656,11229305,1372127,6184960,152903,1372127,0,0,7736830688,4178270330,168572,52.970000,127.641000,0.000000,0.000000,180.611000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666163685,0
