,__name__,command,container,endpoint,instance,job,namespace,pod,pod_name,pod_namespace,service,timestamp,pod_curr_energy_in_pkg_millijoule
929,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163763,3422
930,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163766,3259
931,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163769,3249
932,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163772,8154
933,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163775,2673
934,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163778,3957
935,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163781,3677
936,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163784,3189
937,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163787,2931
938,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163790,3596
939,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163796,3911
940,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163799,10563
941,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163802,3525
942,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163805,2583
943,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163808,3687
944,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163811,7987
945,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163814,4090
946,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163817,2480
947,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163820,3707
948,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163823,5039
949,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163826,3492
950,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163829,2769
951,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163832,3082
952,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163835,9052
953,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163838,4091
954,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163841,3679
955,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163844,3623
956,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163847,2928
957,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163850,4262
958,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163853,3606
959,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163856,6527
960,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163859,4684
961,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163862,3200
962,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163865,2859
963,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163868,3565
964,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163871,3888
965,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163874,6937
966,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163877,2646
967,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163880,4019
968,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163883,4710
969,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163886,2942
970,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163889,3278
971,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163892,3044
972,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163895,3120
973,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163898,6037
974,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163901,3617
975,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163904,3271
976,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163907,2799
977,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163910,3706
978,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163913,2971
979,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163916,3007
980,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163919,8441
981,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163922,3305
982,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163925,2762
983,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163934,5952
984,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163937,3244
985,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163940,3752
986,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163943,4255
987,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163946,2818
988,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163949,3033
989,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163952,3022
990,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163955,3312
991,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-0,monitoring,kepler-exporter,1666163958,5707
992,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162959,2478
993,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162962,2383
994,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162965,2523
995,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162968,3021
996,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162971,2591
997,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162974,5862
998,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162977,4244
999,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162980,3325
1000,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162983,4242
1001,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162986,5327
1002,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162989,2750
1003,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162992,5430
1004,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162995,2569
1005,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666162998,3269
1006,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163001,3164
1007,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163004,3494
1008,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163007,3416
1009,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163010,3799
1010,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163013,8306
1011,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163019,2843
1012,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163022,2289
1013,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163025,2423
1014,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163028,2443
1015,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163031,2446
1016,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163034,3326
1017,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163040,8200
1018,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163043,3734
1019,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163046,3511
1020,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163049,2619
1021,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163052,2431
1022,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163055,4903
1023,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163058,2632
1024,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163061,2569
1025,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163064,3463
1026,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163070,3825
1027,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163073,5390
1028,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163079,2962
1029,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163082,2599
1030,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163085,2810
1031,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163088,2883
1032,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163091,2984
1033,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163094,3166
1034,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163100,4360
1035,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163103,3580
1036,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163106,3201
1037,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163109,2736
1038,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163112,2524
1039,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163115,4306
1040,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163118,3244
1041,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163121,2786
1042,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163124,3251
1043,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163130,3190
1044,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163133,3480
1045,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163136,7595
1046,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163139,2887
1047,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163142,2209
1048,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163145,2665
1049,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163148,3344
1050,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163151,2516
1051,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163154,3288
1052,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163157,3227
1053,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163160,3724
1054,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163163,10582
1055,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163166,4240
1056,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163169,3220
1057,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163175,3078
1058,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163178,2705
1059,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163181,6144
1060,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163184,3239
1061,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163190,3253
1062,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163193,3865
1063,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163199,2947
1064,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163202,2382
1065,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163205,5254
1066,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163208,6259
1067,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163211,2307
1068,pod_curr_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-1,monitoring,kepler-exporter,1666163214,2764
