,__name__,command,container,endpoint,instance,job,namespace,pod,pod_name,pod_namespace,service,timestamp,pod_total_energy_in_pkg_millijoule
1472,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163673,2140259551
1473,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163676,2140263807
1474,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163679,2140266797
1475,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163682,2140269174
1476,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163685,2140271789
1477,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163688,2140277962
1478,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163691,2140281294
1479,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163694,2140284845
1480,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163697,2140287617
1481,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163700,2140292075
1482,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163703,2140295253
1483,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163706,2140299050
1484,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163709,2140301857
1485,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163712,2140309095
1486,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163715,2140312040
1487,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163718,2140315670
1488,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163721,2140319625
1489,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163724,2140322953
1490,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163727,2140325404
1491,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163730,2140329425
1492,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163733,2140336535
1493,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163739,2140343018
1494,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163742,2140345801
1495,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163745,2140348768
1496,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163748,2140351755
1497,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163751,2140355035
1498,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163757,2140362112
1499,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163760,2140369326
1500,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163763,2140373915
1501,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163769,2140380130
1502,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163772,2140382851
1503,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163775,2140385350
1504,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163778,2140388506
1505,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163781,2140391378
1506,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163787,2140400403
1507,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163790,2140404647
1508,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163793,2140408047
1509,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163799,2140414862
1510,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163802,2140420493
1511,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163808,2140426134
1512,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163811,2140429106
1513,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163817,2140435320
1514,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163820,2140439390
1515,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163823,2140445029
1516,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163829,2140451542
1517,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163832,2140453914
1518,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163835,2140456369
1519,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163838,2140458993
1520,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163841,2140461928
1521,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163847,2140467728
1522,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163850,2140474631
1523,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163853,2140478002
1524,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163859,2140485872
1525,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163862,2140488358
1526,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163865,2140491057
1527,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163868,2140493701
1528,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163871,2140496717
1529,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163877,2140506348
1530,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163880,2140510525
1531,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163883,2140513366
1532,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163889,2140519476
1533,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163892,2140524107
1534,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163895,2140526829
1535,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163898,2140529914
1536,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163901,2140532858
1537,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163904,2140536387
1538,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163907,2140538798
1539,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163910,2140542560
1540,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163913,2140548778
1541,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163919,2140555786
1542,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163922,2140558239
1543,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163925,2140560713
1544,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163928,2140563546
1545,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163931,2140566283
1546,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163937,2140572077
1547,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163940,2140579578
1548,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163943,2140583844
1549,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163949,2140590532
1550,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163952,2140592661
1551,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163955,2140595841
1552,pod_total_energy_in_pkg_millijoule,alertmanag,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,alertmanager-main-2,monitoring,kepler-exporter,1666163958,2140601867
1553,pod_total_energy_in_pkg_millijoule,bash,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,node-resolver-qg6p4,openshift-dns,kepler-exporter,1666163058,4263
1554,pod_total_energy_in_pkg_millijoule,bash,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,node-resolver-qg6p4,openshift-dns,kepler-exporter,1666163478,4512
1555,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666162986,4667
1556,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666162995,4671
1557,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163025,5270
1558,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163046,3389
1559,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163085,5885
1560,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163106,2979
1561,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163115,4944
1562,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163136,4789
1563,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163886,4128
1564,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163895,5458
1565,pod_total_energy_in_pkg_millijoule,blackbox_e,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,1666163955,8533
1566,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162959,13094456156
1567,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162962,13094463105
1568,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162965,13094481020
1569,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162968,13094493063
1570,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162971,13094502869
1571,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162974,13094522684
1572,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162977,13094530170
1573,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162980,13094536011
1574,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162983,13094586605
1575,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162986,13094618241
1576,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162989,13094630826
1577,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162992,13094641825
1578,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162995,13094660119
1579,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666162998,13094671710
1580,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163001,13094680203
1581,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163004,13094700487
1582,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163007,13094706778
1583,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163010,13094713569
1584,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163013,13094720892
1585,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163016,13094743593
1586,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163019,13094758193
1587,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163022,13094765512
1588,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163025,13094784459
1589,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163028,13094796019
1590,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163031,13094803902
1591,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163034,13094857829
1592,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163037,13094864460
1593,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163040,13094873181
1594,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163043,13094884765
1595,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163046,13094906714
1596,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163049,13094921134
1597,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163052,13094930376
1598,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163055,13094940613
1599,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163058,13094952368
1600,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163061,13094958978
1601,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163064,13094983235
1602,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163067,13094991322
1603,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163070,13095000363
1604,pod_total_energy_in_pkg_millijoule,cockroach,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,cockroach-release-cockroachdb-0,cockroach-operator-system,kepler-exporter,1666163073,13095007176
