,__name__,avg_cpu_frequency,block_devices_used,command,container,bytes_read,bytes_writes,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,container_cpu_usage_seconds_total,container_memory_working_set_bytes,cpu_cycles,cpu_instr,cpu_time,endpoint,instance,job,namespace,pod,pod_name,pod_namespace,service,total_bytes_read,total_bytes_writes,total_cache_miss,total_cgroupfs_cpu_usage_us,total_cgroupfs_memory_usage_bytes,total_cgroupfs_system_cpu_usage_us,total_cgroupfs_user_cpu_usage_us,total_container_cpu_usage_seconds_total,total_container_memory_working_set_bytes,total_cpu_cycles,total_cpu_instr,total_cpu_time,timestamp,pod_energy_stat
39,pod_energy_stat,2388783.472222,0,hostpath-p,kepler-exporter,0,0,6166,1716,0,1716,1716,0,0,7151029,1534547,4486,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kubevirt-hostpath-provisioner-hhsml,kubevirt-hostpath-provisioner,kepler-exporter,0,0,4019884471,5272196890,24723456,2707598598,5272196890,0,0,4985735700035,933763363392,1438717460,1666163742,2488
40,pod_energy_stat,2388783.472222,0,hostpath-p,kepler-exporter,0,0,64877,16460,0,0,16460,0,0,55509191,19153881,4996,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kubevirt-hostpath-provisioner-hhsml,kubevirt-hostpath-provisioner,kepler-exporter,0,0,4019841608,5272182441,24723456,2707592688,5272182441,0,0,4985650447437,933749030778,1438689500,1666163721,4754
41,pod_energy_stat,2388783.472222,0,hostpath-p,kepler-exporter,0,0,6662,1629,0,1629,1629,0,0,18577333,1313450,2999,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kubevirt-hostpath-provisioner-hhsml,kubevirt-hostpath-provisioner,kepler-exporter,0,0,4019891133,5272198519,24723456,2707600227,5272198519,0,0,4985754277368,933764676842,1438720459,1666163745,2516
42,pod_energy_stat,2388783.472222,0,hostpath-p,kepler-exporter,0,0,6854,1463,0,751,1463,0,0,7591265,1239836,3499,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kubevirt-hostpath-provisioner-hhsml,kubevirt-hostpath-provisioner,kepler-exporter,0,0,4019763159,5272156870,24723456,2707584353,5272156870,0,0,4985547610349,933724198120,1438668037,1666163706,2675
43,pod_energy_stat,2388783.472222,0,hostpath-p,kepler-exporter,0,0,7440,2822,0,2364,2822,0,0,10261653,1492752,3985,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kubevirt-hostpath-provisioner-hhsml,kubevirt-hostpath-provisioner,kepler-exporter,0,0,4019756305,5272155407,24723456,2707583602,5272155407,0,0,4985540019084,933722958284,1438664538,1666163703,2757
44,pod_energy_stat,2388783.472222,0,hostpath-p,kepler-exporter,0,0,8392,2128,0,13,2128,0,0,10079226,2811963,3468,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kubevirt-hostpath-provisioner-hhsml,kubevirt-hostpath-provisioner,kepler-exporter,0,0,4019855091,5272186835,24723456,2707592701,5272186835,0,0,4985667618145,933753529051,1438697961,1666163727,2157
45,pod_energy_stat,2388783.472222,0,hostpath-p,kepler-exporter,0,0,8468,2528,0,1421,2528,0,0,14297795,2730588,2525,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kubevirt-hostpath-provisioner-hhsml,kubevirt-hostpath-provisioner,kepler-exporter,0,0,4019899601,5272201047,24723456,2707601648,5272201047,0,0,4985768575163,933767407430,1438722984,1666163748,2452
46,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,13686,5029,69632,4061,5029,0,0,16578672,6387392,401,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16365711,17873991700,46034944,11304048002,17873991700,0,0,14305946690,6244076264,672842,1666163709,2621
47,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,15547,5253,16384,5253,5253,0,0,13717278,6062629,15,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16568695,17874048007,46108672,11304080824,17874048007,0,0,14475766272,6320241511,681989,1666163724,2631
48,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,17478,8633,69632,7114,8633,0,0,28238626,10628854,2735,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16383189,17874000333,45973504,11304055116,17874000333,0,0,14334185316,6254705118,675577,1666163712,2332
49,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,18945,8812,61440,8812,8812,0,0,21929064,10132176,2074,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16260122,17873961429,46059520,11304029386,17873961429,0,0,14213348881,6204728558,670746,1666163697,2559
50,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,42831,12557,139264,10602,12557,0,0,39452842,18019527,1727,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16762440,17874113578,46104576,11304132878,17874113578,0,0,14663486902,6404521574,692433,1666163748,3076
51,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,44338,11710,126976,4666,11710,0,0,35435346,16639535,220,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16200947,17873939003,46100480,11304010733,17873939003,0,0,14149068537,6177544070,661200,1666163688,3229
52,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,44610,10759,16384,7518,10759,0,0,26188357,14395392,3911,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16527001,17874033850,46116864,11304069721,17874033850,0,0,14433456214,6303244251,679501,1666163718,3648
53,pod_energy_stat,2388783.472222,0,iptables,kepler-exporter,0,0,46460,13108,135168,7016,13108,0,0,40325365,17070979,1687,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-flannel-ds-bks5r,kube-system,kepler-exporter,0,0,16325528,17873979046,46104576,11304039483,17873979046,0,0,14268324882,6227701294,672435,1666163703,3024
54,pod_energy_stat,2388783.472222,0,isc-worker,kepler-exporter,0,0,101643,0,0,0,0,0,0,130726770,99873995,27,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,node-resolver-qg6p4,openshift-dns,kepler-exporter,0,0,101643,5158457521,2043904,2891579483,5158457521,0,0,130726770,99873995,27,1666163718,4193
55,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,10420292,0,0,0,0,0,0,8092659062,3198884240,123917,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947244398497,0,0,0,0,956841,1672073216,3822681339277092,2112031313671738,97365351141,1666163718,102809
56,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,1769069,0,0,0,0,0,0,2358155227,804284520,88406,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947212390205,0,0,0,0,956838,1670918144,3822651947670645,2112016343618231,97364627554,1666163697,55123
57,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,2094464,0,0,0,0,1,0,2534681629,1407804998,81463,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947262408107,0,0,0,0,956846,1671274496,3822701310930695,2112042125957562,97365955234,1666163739,72302
58,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,2950220,0,0,0,0,0,0,3331965276,2059067106,85236,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947260313643,0,0,0,0,956845,1671634944,3822698776249066,2112040718152564,97365873771,1666163736,65177
59,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,3033484,0,0,0,0,0,0,2945605950,1940044199,81775,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947248870037,0,0,0,0,956844,1670963200,3822686254834512,2112034155563493,97365520847,1666163724,51881
60,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,3482049,0,0,0,0,1,671744,3436869325,2166406003,98544,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947254522479,0,0,0,0,956845,1671634944,3822692078704244,2112037096814116,97365714110,1666163730,52488
61,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,3800370,0,0,0,0,0,0,3665348885,1683934156,86479,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947219906839,0,0,0,0,956839,1671602176,3822659016479398,2112020202482529,97364809070,1666163703,28718
62,pod_energy_stat,2388783.472222,0,ksoftirqd/,kepler-exporter,0,0,3911642,0,0,0,0,0,0,4171573543,1916929452,129344,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,system_processes,system,kepler-exporter,0,0,3947273376867,0,0,0,0,956846,1671274496,3822712262781289,2112047571682906,97366251649,1666163748,73328
63,pod_energy_stat,2388783.472222,0,kube-rbac-,kepler-exporter,0,0,101492,16335,8192,1412,16335,0,0,39884960,24432207,1151,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-state-metrics-54bd6b479c-lcrht,monitoring,kepler-exporter,0,0,37323941,8782088078,96108544,2530796911,8782088078,0,0,18610566850,7198792075,2368188,1666163733,4296
64,pod_energy_stat,2388783.472222,0,kube-rbac-,kepler-exporter,0,0,1182,0,0,0,0,0,0,984069,540307,871,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,0,0,1182,2061719846,31731712,630902956,2061719846,0,0,984069,540307,871,1666163730,3008
65,pod_energy_stat,2388783.472222,0,kube-rbac-,kepler-exporter,0,0,13070,0,0,0,0,0,0,8331036,2234173,3683,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,0,0,13070,2061715243,31739904,630900871,2061715243,0,0,8331036,2234173,3683,1666163712,2258
66,pod_energy_stat,2388783.472222,0,kube-rbac-,kepler-exporter,0,0,13454,4053,253952,3921,4053,0,0,9551643,2703092,7953,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,0,0,14980753954,16031839329,75976704,6283214912,16031839329,0,0,9581353914854,2744465967310,2036153284,1666163727,2305
67,pod_energy_stat,2388783.472222,0,kube-rbac-,kepler-exporter,0,0,136,0,0,0,0,0,0,765252,454597,4,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,blackbox-exporter-6f64df459d-248vg,monitoring,kepler-exporter,0,0,136,2061695475,31608832,630895268,2061695475,0,0,765252,454597,4,1666163700,3348
68,pod_energy_stat,2388783.472222,0,kube-rbac-,kepler-exporter,0,0,15217,0,0,0,0,0,0,10349805,1630279,3736,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,prometheus-operator-54dd69bbf6-6cdj8,monitoring,kepler-exporter,0,0,41203,2347302300,35708928,699303516,2347302300,0,0,32659772,15243283,5635,1666163700,3565
69,pod_energy_stat,2388783.472222,0,kube-rbac-,kepler-exporter,0,0,15431,2985,12288,239,2985,0,0,9759791,2521321,2922,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,kube-state-metrics-54bd6b479c-lcrht,monitoring,kepler-exporter,0,0,36959227,8782048743,96104448,2530785240,8782048743,0,0,18452284560,7127143838,2346678,1666163706,2833
