,__name__,container,core,dram,endpoint,exported_instance,instance,job,namespace,pkg_id,pod,service,uncore,timestamp,node_package_energy_millijoule
37,node_package_energy_millijoule,kepler-exporter,0,15549798,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164355,147541802
38,node_package_energy_millijoule,kepler-exporter,0,1557284,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165156,163622231
39,node_package_energy_millijoule,kepler-exporter,0,15621908,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164358,147724091
40,node_package_energy_millijoule,kepler-exporter,0,15702115,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164361,147985033
41,node_package_energy_millijoule,kepler-exporter,0,15781265,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164364,148213674
42,node_package_energy_millijoule,kepler-exporter,0,15861918,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164367,148436507
43,node_package_energy_millijoule,kepler-exporter,0,15942028,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164370,148666836
44,node_package_energy_millijoule,kepler-exporter,0,16021537,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164373,148902841
45,node_package_energy_millijoule,kepler-exporter,0,16101401,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164376,149127032
46,node_package_energy_millijoule,kepler-exporter,0,16175161,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164379,149312040
47,node_package_energy_millijoule,kepler-exporter,0,16247231,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164382,149447200
48,node_package_energy_millijoule,kepler-exporter,0,16322631,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164385,149599268
49,node_package_energy_millijoule,kepler-exporter,0,1636326,http,node1,node1,kepler-exporter,monitoring,0,kepler-exporter-9qlzt,kepler-exporter,0,1666165159,163877330
50,node_package_energy_millijoule,kepler-exporter,0,16401251,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164388,149826332
51,node_package_energy_millijoule,kepler-exporter,0,16481779,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164391,150060035
52,node_package_energy_millijoule,kepler-exporter,0,16561615,http,node1,node1,kepler-exporter,monitoring,1,kepler-exporter-9qlzt,kepler-exporter,0,1666164394,150297172
