,__name__,command,container,endpoint,instance,job,namespace,pod,pod_name,pod_namespace,service,timestamp,pod_total_dynamic_energy_millijoule
2576,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164400,0
2577,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164406,0
2578,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164415,0
2579,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164421,0
2580,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164430,0
2581,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164436,0
2582,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164439,0
2583,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164445,0
2584,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164451,0
2585,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164460,0
2586,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164466,0
2587,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164475,0
2588,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164481,0
2589,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164490,0
2590,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164496,0
2591,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164505,0
2592,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164511,0
2593,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164520,0
2594,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164526,0
2595,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164535,0
2596,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164541,0
2597,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164550,0
2598,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164556,0
2599,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164559,0
2600,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164565,0
2601,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164571,0
2602,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164580,0
2603,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164586,0
2604,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164595,0
2605,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164601,0
2606,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164610,0
2607,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164616,0
2608,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164625,0
2609,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164631,0
2610,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164640,0
2611,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164646,0
2612,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164655,0
2613,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164661,0
2614,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164670,0
2615,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164676,0
2616,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164679,0
2617,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164682,0
2618,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164685,0
2619,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164688,0
2620,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164691,0
2621,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164694,0
2622,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164697,0
2623,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164700,0
2624,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164703,0
2625,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164706,0
2626,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164709,0
2627,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164712,0
2628,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164715,0
2629,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164718,0
2630,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164721,0
2631,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164724,0
2632,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164727,0
2633,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164730,0
2634,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164733,0
2635,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164736,0
2636,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164739,0
2637,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164742,0
2638,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164745,0
2639,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164748,0
2640,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164751,0
2641,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164754,0
2642,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164760,0
2643,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164766,0
2644,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164769,0
2645,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164772,0
2646,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164775,0
2647,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164781,0
2648,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164790,0
2649,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164796,0
2650,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164799,0
2651,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164805,0
2652,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164811,0
2653,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164820,0
2654,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164826,0
2655,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164835,0
2656,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164841,0
2657,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164850,0
2658,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164856,0
2659,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164865,0
2660,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164871,0
2661,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164880,0
2662,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164886,0
2663,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164895,0
2664,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164901,0
2665,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164910,0
2666,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164916,0
2667,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164919,0
2668,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164925,0
2669,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164931,0
2670,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164940,0
2671,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164946,0
2672,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164955,0
2673,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164961,0
2674,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164970,0
2675,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164976,0
2676,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164985,0
2677,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666164991,0
2678,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165000,0
2679,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165006,0
2680,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165015,0
2681,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165021,0
2682,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165030,0
2683,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165036,0
2684,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165045,0
2685,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165051,0
2686,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165060,0
2687,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165066,0
2688,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165075,0
2689,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165081,0
2690,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165090,0
2691,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165096,0
2692,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165105,0
2693,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165111,0
2694,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165120,0
2695,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165126,0
2696,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165135,0
2697,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165141,0
2698,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165150,0
2699,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165156,0
2700,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165159,0
2701,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165165,0
2702,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165171,0
2703,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165180,0
2704,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165186,0
2705,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165195,0
2706,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165201,0
2707,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165210,0
2708,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165216,0
2709,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165225,0
2710,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165231,0
2711,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165240,0
2712,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165246,0
2713,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165255,0
2714,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165261,0
2715,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165270,0
2716,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165276,0
2717,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165279,0
2718,pod_total_dynamic_energy_millijoule,coredns,kepler-exporter,http,node1,kepler-exporter,monitoring,kepler-exporter-9qlzt,dns-default-xhb96,openshift-dns,kepler-exporter,1666165282,0
