,__name__,container,cpu_architecture,endpoint,instance,job,namespace,block_devices_used,bytes_read,bytes_writes,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,container_cpu_usage_seconds_total,container_memory_working_set_bytes,cpu_cycles,cpu_instr,cpu_time,energy_in_core_joule,energy_in_dram_joule,energy_in_gpu_joule,energy_in_other_joule,energy_in_pkg_joule,energy_in_uncore_joule,name,pod,service,timestamp,node_energy_stat
135,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,335872,5143387,160811,2433024,70553,160811,0,0,15802382718,32609562343,177441,155.856000,133.162000,0.000000,0.000000,289.018000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164550,0
136,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,335872,70909520,72024428,4255744,78395,72024428,0,0,204860230410,489007033900,280251,381.149000,159.494000,0.000000,0.000000,540.643000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165357,0
137,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,339968,19961969,336042,3391488,76886,336042,0,0,78550523945,184304984589,240869,237.904000,156.606000,0.000000,0.000000,394.510000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165027,0
138,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,339968,50654466,388300,2957312,105860,388300,0,0,145280037862,344015834682,246534,312.939000,156.463000,0.000000,0.000000,469.402000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164907,0
139,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,344064,23974443,424779,3788800,92880,424779,0,0,107294176192,255693394122,235439,265.538000,157.094000,0.000000,0.000000,422.632000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164586,0
140,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,344064,70940656,3578563,3145728,1293669,3578563,0,0,183522331694,414999300404,231511,365.382000,159.346000,0.000000,0.000000,524.728000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165327,0
141,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,348160,113383091,531564,4624384,128261,531564,0,0,241120852614,538858988101,291219,408.784000,161.882000,0.000000,0.000000,570.666000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164925,0
142,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,348160,116606513,426800,2514944,78862,426800,0,0,207590129554,478769566379,296568,378.206000,160.981000,0.000000,0.000000,539.187000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164667,0
143,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,348160,12235415,450251,2256896,120828,450251,0,0,35757421663,79480282444,196736,181.801000,134.227000,0.000000,0.000000,316.028000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165267,0
144,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,348160,15691572,536692,5136384,147632,536692,0,0,29174951317,61106101970,194011,176.686000,149.063000,0.000000,0.000000,325.749000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165006,0
145,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,348160,56282314,322373,2772992,83148,322373,0,0,197286739027,483181348308,278973,379.917000,158.289000,0.000000,0.000000,538.206000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164727,0
146,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,348160,6939548,590085,4018176,104481,590085,0,0,15629489173,32382087181,186513,153.127000,147.353000,0.000000,0.000000,300.480000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164745,0
147,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,352256,12251525,96084086,3190784,133737,96084086,0,0,274089502823,496287213149,214977,365.832000,156.559000,0.000000,0.000000,522.391000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165177,0
148,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,352256,16628637,475375,2633728,112896,475375,0,0,52328900527,119104895550,201210,203.946000,146.353000,0.000000,0.000000,350.299000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165246,0
149,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,352256,24078409,358433,4255744,105985,358433,0,0,109935739047,262374145119,240799,274.947000,157.860000,0.000000,0.000000,432.807000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164817,0
150,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,352256,38032482,798596,4448256,250480,798596,0,0,68583912127,149787767823,223264,203.802000,141.378000,0.000000,0.000000,345.180000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164466,0
151,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,352256,6926285,344047,4444160,92379,344047,0,0,83223168157,200532290896,196389,237.771000,141.212000,0.000000,0.000000,378.983000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164607,0
152,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,356352,38123363,493313,5689344,141888,493313,0,0,138547213316,330299967389,271721,298.819000,157.779000,0.000000,0.000000,456.598000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165306,0
153,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,356352,41785483,335324,2797568,88122,335324,0,0,171771981906,410416929403,279677,337.372000,159.021000,0.000000,0.000000,496.393000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164397,0
154,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,356352,45433206,513054,4235264,134082,513054,0,0,139836451438,328414011887,250561,303.199000,157.748000,0.000000,0.000000,460.947000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164616,0
155,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,356352,48457826,67085897,5525504,133733,67085897,0,0,190926030057,439165481872,264580,354.178000,153.527000,0.000000,0.000000,507.705000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164445,0
156,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,356352,6439613,566122,2301952,164846,566122,0,0,13979000590,27438946301,185256,151.701000,142.122000,0.000000,0.000000,293.823000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165216,0
157,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,356352,8256309,513901,2596864,132714,513901,0,0,15370253335,30570691593,202850,148.666000,141.410000,0.000000,0.000000,290.076000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164385,0
158,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,360448,10721964,466239,1835008,116005,466239,0,0,185126356921,331123129673,225986,292.134000,147.502000,0.000000,0.000000,439.636000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164706,0
159,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,360448,12453472,2416243,1224704,918810,2416243,0,0,23131293456,30991487077,130080,182.606000,150.336000,0.000000,0.000000,332.942000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164970,0
160,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,360448,13890243,59945412,3604480,120302,59945412,0,0,172311880796,400398168946,230937,328.681000,151.762000,0.000000,0.000000,480.443000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164865,0
161,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,360448,27736708,2183127,2400256,785944,2183127,0,0,48415281030,95417757117,172178,208.355000,157.115000,0.000000,0.000000,365.470000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164535,0
162,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,360448,34841387,74614613,10170368,97287,74614613,0,0,213563900729,389844341219,247809,319.262000,152.609000,0.000000,0.000000,471.871000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164475,0
163,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,364544,10314692,29296482,7598080,93555,29296482,0,0,86397739198,178034194155,262471,222.566000,138.327000,0.000000,0.000000,360.893000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164886,0
164,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,364544,10831126,317735,8491008,93632,317735,0,0,40817417997,93532654032,187919,180.910000,146.044000,0.000000,0.000000,326.954000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164307,0
165,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,364544,13530755,2029891,1744896,748942,2029891,0,0,20377234517,32731299167,136177,173.190000,156.317000,0.000000,0.000000,329.507000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165435,0
166,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,364544,139016860,95912567,1163264,89253,95912567,0,0,271674003527,624993968055,305882,451.490000,161.802000,0.000000,0.000000,613.292000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164487,0
167,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,364544,22149126,95955418,5464064,109110,95955418,0,0,273843548603,499975833585,237175,367.293000,156.882000,0.000000,0.000000,524.175000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164946,0
168,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,364544,48480266,48714986,6184960,124752,48714986,0,0,141103091799,334013192667,274990,302.303000,158.430000,0.000000,0.000000,460.733000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164367,0
169,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,364544,61662865,1287483,3899392,435921,1287483,0,0,203033153356,472664495490,260065,376.647000,153.402000,0.000000,0.000000,530.049000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165387,0
170,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,36864,23175043,165653,2293760,52358,165653,0,0,74966503617,174379209681,239919,232.967000,157.073000,0.000000,0.000000,390.040000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165258,0
171,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,36864,26483228,1998623,9256960,171697,1998623,0,0,58694408425,127824681274,228454,204.253000,153.265000,0.000000,0.000000,357.518000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164784,0
172,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,36864,37863998,48155289,2576384,28092,48155289,0,0,137901393277,329241033970,248094,296.094000,156.987000,0.000000,0.000000,453.081000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164364,0
173,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,36864,41858655,72004361,10407936,158289,72004361,0,0,206432288645,443650033180,266628,356.502000,158.201000,0.000000,0.000000,514.703000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164889,0
174,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,36864,97969331,71910684,7188480,46670,71910684,0,0,204178753908,477013479368,287199,379.247000,160.699000,0.000000,0.000000,539.946000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164898,0
175,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,368640,13423458,435693,1785856,117780,435693,0,0,23849181347,46436782657,197452,160.907000,143.312000,0.000000,0.000000,304.219000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164757,0
176,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,368640,77233513,70208152,6914048,93935,70208152,0,0,199560791680,469991895838,267069,374.874000,154.890000,0.000000,0.000000,529.764000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164895,0
177,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,376832,11901733,11558859,1646592,103062,11558859,0,0,41499922150,94976424638,233168,192.289000,156.527000,0.000000,0.000000,348.816000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165237,0
178,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,376832,41248903,48675398,1888256,53352,48675398,0,0,142386877384,339471005801,263155,304.425000,158.193000,0.000000,0.000000,462.618000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164847,0
179,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,376832,7663880,3790815,4587520,66505,3790815,0,0,16113131039,32259643732,167612,155.372000,144.419000,0.000000,0.000000,299.791000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165207,0
180,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,376832,8783740,604100,3305472,117026,604100,0,0,79815595462,163882333081,204990,217.161000,137.735000,0.000000,0.000000,354.896000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164655,0
181,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,380928,12652432,541748,3325952,99841,541748,0,0,102336721675,246792175571,232160,264.725000,145.258000,0.000000,0.000000,409.983000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164415,0
182,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,380928,12798026,2095273,2121728,799295,2095273,0,0,20696389427,31347317177,126243,174.188000,155.247000,0.000000,0.000000,329.435000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165426,0
183,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,380928,15312267,570772,3796992,102986,570772,0,0,29693572748,63450845460,302505,174.835000,151.354000,0.000000,0.000000,326.189000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164775,0
184,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,380928,47696271,398556,2428928,84235,398556,0,0,109172129150,253097257004,253298,268.731000,158.657000,0.000000,0.000000,427.388000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164346,0
185,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,380928,50923545,59981306,5033984,85044,59981306,0,0,173425602720,416442493713,255684,344.672000,157.584000,0.000000,0.000000,502.256000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165135,0
186,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,380928,66774725,71197404,1482752,130326,71197404,0,0,204444138911,487838416468,274184,387.505000,158.613000,0.000000,0.000000,546.118000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164496,0
187,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,380928,9470220,965929,3063808,128970,965929,0,0,16595508617,31243126098,191805,158.043000,144.111000,0.000000,0.000000,302.154000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164736,0
188,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,385024,119331261,84108836,3182592,74988,84108836,0,0,238711843583,550720075540,295071,419.380000,160.751000,0.000000,0.000000,580.131000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164457,0
189,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,385024,15912030,12284850,6471680,96851,12284850,0,0,43911580029,98284419847,264342,197.861000,155.924000,0.000000,0.000000,353.785000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164997,0
190,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,385024,18724192,560843,2363392,116877,560843,0,0,56831341683,128746907552,253768,201.822000,150.076000,0.000000,0.000000,351.898000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165015,0
191,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,389120,111809850,545825,11657216,91484,545825,0,0,272811810550,620774431826,317904,445.531000,161.834000,0.000000,0.000000,607.365000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164715,0
192,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,389120,20078895,513470,2846720,168033,513470,0,0,44133140263,96075455986,270668,194.923000,157.057000,0.000000,0.000000,351.980000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164766,0
193,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,389120,35770390,336519,4968448,83110,336519,0,0,77959269469,178317660974,241430,235.827000,157.313000,0.000000,0.000000,393.140000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164787,0
194,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,389120,40330686,583485,6287360,150998,583485,0,0,78315652169,172384958309,236274,232.195000,158.192000,0.000000,0.000000,390.387000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164316,0
195,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,389120,52815959,72140699,3362816,125934,72140699,0,0,205732964740,495823685147,284390,381.769000,158.639000,0.000000,0.000000,540.408000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165126,0
196,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,389120,54530304,48316971,2732032,152228,48316971,0,0,139263645186,330594552450,272415,300.701000,158.964000,0.000000,0.000000,459.665000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164376,0
197,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,389120,7272042,381219,4923392,120276,381219,0,0,14716165619,28611883687,184897,152.760000,135.570000,0.000000,0.000000,288.330000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164577,0
198,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,393216,15550342,571929,10137600,121991,571929,0,0,18639168682,26316675080,209285,148.829000,146.280000,0.000000,0.000000,295.109000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164355,0
199,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,393216,19820870,71237910,5779456,122816,71237910,0,0,203919982882,426932463832,222444,336.543000,154.119000,0.000000,0.000000,490.662000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165345,0
200,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,393216,28291056,471618,8957952,114745,471618,0,0,143781677773,344993535900,272964,309.461000,157.450000,0.000000,0.000000,466.911000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164406,0
201,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,397312,33278505,48609543,6029312,80574,48609543,0,0,140948318966,336589833892,244301,306.490000,158.124000,0.000000,0.000000,464.614000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164877,0
202,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,397312,38650935,408529,3100672,108908,408529,0,0,109436005290,258202488641,261189,271.603000,157.839000,0.000000,0.000000,429.442000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165057,0
203,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,397312,56269738,96504363,7802880,90534,96504363,0,0,274639819445,540374350358,290474,398.784000,158.311000,0.000000,0.000000,557.095000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164955,0
204,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,401408,17755384,84667718,5210112,132736,84667718,0,0,241594581433,459742345549,246623,351.028000,151.666000,0.000000,0.000000,502.694000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164685,0
205,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,401408,9726544,522944,5201920,154891,522944,0,0,15478211413,26884959493,177353,160.115000,139.283000,0.000000,0.000000,299.398000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165066,0
206,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,405504,46064693,332108,2162688,82907,332108,0,0,109037045892,253186448759,243285,267.758000,158.562000,0.000000,0.000000,426.320000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164337,0
207,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,405504,7877384,3491448,5169152,141792,3491448,0,0,15368580447,31349009147,181806,152.943000,141.205000,0.000000,0.000000,294.148000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164505,0
208,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,112147600,83789498,3305472,78518,83789498,0,0,237192106065,551802006750,268409,419.574000,161.287000,0.000000,0.000000,580.861000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164460,0
209,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,136913205,2575905,2154496,653502,2575905,1,77824,279930746931,646461892146,271134,482.033000,163.629000,0.000000,0.000000,645.662000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165411,0
210,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,17519616,12223116,13111296,57185,12223116,1,0,43250518200,95975880123,243500,190.453000,157.510000,0.000000,0.000000,347.963000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164292,0
211,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,29613483,505657,10006528,120351,505657,0,0,138865116321,333321555763,253923,300.703000,157.714000,0.000000,0.000000,458.417000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165294,0
212,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,40683074,83910982,1527808,45332,83910982,0,0,240157798592,481701108055,260069,371.266000,158.007000,0.000000,0.000000,529.273000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164688,0
213,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,53407562,85172665,7700480,280016,85172665,2,757760,241723695689,508089310605,258412,390.161000,158.519000,0.000000,0.000000,548.680000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164691,0
214,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,5644231,3338160,1904640,69778,3338160,2,0,15064477274,30270527716,248018,154.499000,144.041000,0.000000,0.000000,298.540000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165213,0
215,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,6207835,384685,8245248,149133,384685,0,0,14500080882,28439144436,279428,151.233000,138.155000,0.000000,0.000000,289.388000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165039,0
216,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,6302857,17482855,3256320,80725,17482855,0,0,52259271455,125616282849,225906,196.707000,137.817000,0.000000,0.000000,334.524000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165120,0
217,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,40960,67454399,58927166,1892352,39612,58927166,1,626688,170478223706,401615163618,277286,340.670000,159.513000,0.000000,0.000000,500.183000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165363,0
218,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,107508886,1550506,4370432,613850,1550506,0,0,236605426643,554513215253,255257,430.491000,160.733000,0.000000,0.000000,591.224000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165417,0
219,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,29344900,690535,2682880,144927,690535,0,0,108401550314,257496001173,249111,268.967000,157.683000,0.000000,0.000000,426.650000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164595,0
220,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,7115963,592295,1052672,141373,592295,0,0,12501501754,23808356967,198779,146.466000,134.619000,0.000000,0.000000,281.085000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164985,0
221,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,409600,80164046,323447,2768896,78939,323447,0,0,171727149114,399437522764,274814,336.489000,159.902000,0.000000,0.000000,496.391000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164637,0
222,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,413696,10144342,7158872,3088384,124747,7158872,0,0,25753339501,55588568740,175349,170.747000,139.070000,0.000000,0.000000,309.817000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165225,0
223,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,413696,128420232,1433217,2162688,451093,1433217,0,0,275717402273,618884077367,285307,460.504000,163.666000,0.000000,0.000000,624.170000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165405,0
224,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,413696,13404768,4970217,2195456,712829,4970217,0,0,21307621797,34270069705,129372,174.522000,156.213000,0.000000,0.000000,330.735000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666164517,0
225,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,417792,22897795,556839,2019328,88992,556839,0,0,78156604942,183013875155,248644,236.383000,157.052000,0.000000,0.000000,393.435000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165255,0
226,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,417792,46909969,3798475,4579328,1312655,3798475,0,0,250730941505,586796062259,297286,449.130000,158.509000,0.000000,0.000000,607.639000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165375,0
227,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,417792,7925849,577539,6152192,129222,577539,0,0,152623365926,270084322036,216468,261.584000,143.987000,0.000000,0.000000,405.571000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165396,0
228,node_energy_stat,kepler-exporter,Broadwell,http,node1,kepler-exporter,monitoring,14,0,421888,40797376,402199,5541888,87880,402199,0,0,138726502292,329430764383,261692,299.332000,157.844000,0.000000,0.000000,457.176000,0.000000,node1,kepler-exporter-9qlzt,kepler-exporter,1666165297,0
